,_year,_state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,_mode,candidatevotes,totalvotes,unofficial,_version,party_simplified,Results
3038,2014,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,,,True,total,10,453689,False,20210114,OTHER,0
3039,2014,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,,,True,total,7,453689,False,20210114,OTHER,0
3040,2014,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,,,True,total,8,453689,False,20210114,OTHER,0
3411,2018,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,JOE MANCHIN,DEMOCRAT,False,total,288808,582911,True,20210114,DEMOCRAT,1
3412,2018,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,PATRICK MORRISEY,REPUBLICAN,False,total,269872,582911,True,20210114,REPUBLICAN,0
3413,2018,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,RUSTY HOLLEN,LIBERTARIAN,False,total,24231,582911,True,20210114,LIBERTARIAN,0
3617,2020,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,SHELLEY MOORE CAPITO,REPUBLICAN,False,total,547454,778918,False,20210114,REPUBLICAN,1
3618,2020,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,PAULA JEAN SWEARENGIN,DEMOCRAT,False,total,210309,778918,False,20210114,DEMOCRAT,0
3619,2020,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,DAVID MORAN,LIBERTARIAN,False,total,21155,778918,False,20210114,LIBERTARIAN,0
135,1976,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,MICHAEL A. MACLAURIN,U.S. LABOR,False,total,2148,1935183,False,20210114,OTHER,0
136,1976,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,WILLIAM O. HART,DEMOCRATIC SOCIALIST,False,total,7354,1935183,False,20210114,OTHER,0
137,1976,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT E. NORDLANDER,SOCIALIST LABOR,False,total,1731,1935183,False,20210114,OTHER,0
138,1976,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,WILLIAM PROXMIRE,DEMOCRAT,False,total,1396970,1935183,False,20210114,DEMOCRAT,1
139,1976,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT SCHWARZ,SOCIALIST WORKERS,False,total,4876,1935183,False,20210114,OTHER,0
140,1976,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,202,1935183,False,20210114,OTHER,0
141,1976,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,STANLEY YORK,REPUBLICAN,False,total,521902,1935183,False,20210114,REPUBLICAN,0
398,1980,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,,,True,total,67,2204202,False,20210114,OTHER,0
399,1980,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT W. KASTEN JR.,REPUBLICAN,False,total,1106311,2204202,False,20210114,REPUBLICAN,1
400,1980,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,GAYLORD A. NELSON,DEMOCRAT,False,total,1065487,2204202,False,20210114,DEMOCRAT,0
401,1980,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SUSAN L. HAGEN,SOCIALIST WORKERS,False,total,6502,2204202,False,20210114,OTHER,0
402,1980,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,BERVIN J. LARSON,LIBERTARIAN,False,total,9679,2204202,False,20210114,LIBERTARIAN,0
403,1980,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,JAMES P. WICKSTROM,AMERICAN INDEPENDENT,False,total,16156,2204202,False,20210114,OTHER,0
526,1982,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCOTT MCCALLUM,REPUBLICAN,False,total,527355,1544883,False,20210114,REPUBLICAN,0
527,1982,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,WILLIAM OSBORNE HART,LABOR AND FARM,False,total,21807,1544883,False,20210114,OTHER,0
528,1982,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,WILLIAM PROXMIRE,DEMOCRAT,False,total,983311,1544883,False,20210114,DEMOCRAT,1
529,1982,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,GEORGE LILJENFELDT,LIBERTARIAN,False,total,7947,1544883,False,20210114,LIBERTARIAN,0
530,1982,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SANFORD G. KNAPP,CONSTITUTION,False,total,4463,1544883,False,20210114,OTHER,0
766,1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,1212,1483174,False,20210114,OTHER,0
767,1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,EUGENE A. HEM,THIRD PARTY,False,total,2234,1483174,False,20210114,OTHER,0
768,1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,PETER Y. TAYLOR SR.,INDEPENDENT,False,total,19266,1483174,False,20210114,OTHER,0
769,1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,MARGO STORSTEEN,SOCIALIST WORKERS,False,total,2926,1483174,False,20210114,OTHER,0
770,1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,EDWARD R. GARVEY,DEMOCRAT,False,total,702963,1483174,False,20210114,DEMOCRAT,0
771,1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT W. KASTEN JR.,REPUBLICAN,False,total,754573,1483174,False,20210114,REPUBLICAN,1
891,1988,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,933,2168190,False,20210114,OTHER,0
892,1988,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,GEORGE W. ZAEHRINGER,INDEPENDENT,False,total,3965,2168190,False,20210114,OTHER,0
893,1988,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ARLYN F. WOLLENBURG,INDEPENDENT,False,total,1198,2168190,False,20210114,OTHER,0
894,1988,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,HERBERT H. KOHL,DEMOCRAT,False,total,1128625,2168190,False,20210114,DEMOCRAT,1
895,1988,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SUSAN ENGELEITER,REPUBLICAN,False,total,1030440,2168190,False,20210114,REPUBLICAN,0
896,1988,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,PATRICIA GROGAN,INDEPENDENT,False,total,3029,2168190,False,20210114,OTHER,0
1159,1992,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,BLANK VOTE/SCATTERING,,False,total,459,2455124,False,20210114,OTHER,0
1160,1992,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,WILLIAM BITTNER,LIBERTARIAN,False,total,9147,2455124,False,20210114,LIBERTARIAN,0
1161,1992,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT L. KUNDERT,INDEPENDENT,False,total,2747,2455124,False,20210114,OTHER,0
1162,1992,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,"ROBERT W. KASTEN, JR.",REPUBLICAN,False,total,1129599,2455124,False,20210114,REPUBLICAN,0
1163,1992,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,RUSSELL D. FEINGOLD,DEMOCRAT,False,total,1290662,2455124,False,20210114,DEMOCRAT,1
1164,1992,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,PATRICK W. JOHNSON,INDEPENDENT,False,total,16513,2455124,False,20210114,OTHER,0
1165,1992,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,JOSEPH SELLIKEN,INDEPENDENT,False,total,2733,2455124,False,20210114,OTHER,0
1166,1992,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,"MERVIN A. HANSON, SR.",INDEPENDENT,False,total,3264,2455124,False,20210114,OTHER,0
1317,1994,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,JAMES DEAN,LIBERTARIAN,False,total,15439,1565628,False,20210114,LIBERTARIAN,0
1318,1994,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,HERB KOHL,DEMOCRAT,False,total,912662,1565628,False,20210114,DEMOCRAT,1
1319,1994,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT T. WELCH,REPUBLICAN,False,total,636989,1565628,False,20210114,REPUBLICAN,0
1320,1994,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,538,1565628,False,20210114,OTHER,0
1625,1998,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,BLANK VOTE/SCATTERING,,False,total,706,1760836,False,20210114,OTHER,0
1626,1998,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,MARK W. NEUMANN,REPUBLICAN,False,total,852272,1760836,False,20210114,REPUBLICAN,0
1627,1998,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,EUGENE A. HEM,INDEPENDENT,False,total,4266,1760836,False,20210114,OTHER,0
1628,1998,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,TOM ENDER,LIBERTARIAN,False,total,5591,1760836,False,20210114,LIBERTARIAN,0
1629,1998,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT R. RAYMOND,U.S. TAXPAYERS,False,total,7942,1760836,False,20210114,OTHER,0
1630,1998,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,RUSSELL D. FEINGOLD,DEMOCRAT,False,total,890059,1760836,False,20210114,DEMOCRAT,1
1805,2000,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,HERB KOHL,DEMOCRAT,False,total,1563238,2540083,False,20210114,DEMOCRAT,1
1806,2000,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,EUGENE A. HEM,INDEPENDENT,False,total,9555,2540083,False,20210114,OTHER,0
1807,2000,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,902,2540083,False,20210114,OTHER,0
1808,2000,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,TIM PETERSON,LIBERTARIAN,False,total,21348,2540083,False,20210114,LIBERTARIAN,0
1809,2000,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,JOHN GILLESPIE,REPUBLICAN,False,total,940744,2540083,False,20210114,REPUBLICAN,0
1810,2000,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT R. RAYMOND,CONSTITUTION,False,total,4296,2540083,False,20210114,OTHER,0
2119,2004,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ARIF KHAN,LIBERTARIAN,False,total,8367,2949743,False,20210114,LIBERTARIAN,0
2120,2004,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,BLANK VOTE/SCATTERING,,False,total,834,2949743,False,20210114,OTHER,0
2121,2004,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,RUSSEL D. FEINGOLD,DEMOCRAT,False,total,1632697,2949743,False,20210114,DEMOCRAT,1
2122,2004,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,TIM MICHELS,REPUBLICAN,False,total,1301183,2949743,False,20210114,REPUBLICAN,0
2123,2004,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,EUGENE A. HEM,INDEPENDENT,False,total,6662,2949743,False,20210114,OTHER,0
2274,2006,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,BEN J. GLATZEL,INDEPENDENT,False,total,25096,2138297,False,20210114,OTHER,0
2275,2006,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,1254,2138297,False,20210114,OTHER,0
2276,2006,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,HERB KOHL,DEMOCRAT,False,total,1439214,2138297,False,20210114,DEMOCRAT,1
2277,2006,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT GERALD LORGE,REPUBLICAN,False,total,630299,2138297,False,20210114,REPUBLICAN,0
2278,2006,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,RAE VOGELER,WISCONSIN GREEN,False,total,42434,2138297,False,20210114,OTHER,0
2665,2010,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROB TAYLOR,CONSTITUTION PARTY OF WISCONSIN,False,total,23473,2171331,False,20210114,OTHER,0
2666,2010,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,RUSSELL D. FEINGOLD,DEMOCRAT,False,total,1020958,2171331,False,20210114,DEMOCRAT,0
2667,2010,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,"ERNEST J. PAGELS, JR.",REPUBLICAN,False,total,134,2171331,False,20210114,REPUBLICAN,0
2668,2010,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,BLANK VOTE/SCATTERING,,False,total,638,2171331,False,20210114,OTHER,0
2669,2010,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,RON JOHNSON,REPUBLICAN,False,total,1125999,2171331,False,20210114,REPUBLICAN,1
2670,2010,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,MICHAEL D. LAFOREST,INDEPENDENT,False,total,129,2171331,False,20210114,OTHER,0
2848,2012,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,,,True,total,43,3009411,False,20210114,OTHER,0
2849,2012,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,3373,3009411,False,20210114,OTHER,0
2850,2012,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,,,True,total,70,3009411,False,20210114,OTHER,0
2851,2012,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,TAMMY BALDWIN,DEMOCRAT,False,total,1547104,3009411,False,20210114,DEMOCRAT,1
2852,2012,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,TOMMY G. THOMPSON,REPUBLICAN,False,total,1380126,3009411,False,20210114,REPUBLICAN,0
2853,2012,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,JOSEPH KEXEL,LIBERTARIAN,False,total,62240,3009411,False,20210114,LIBERTARIAN,0
2854,2012,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,NIMROD Y. U. ALLEN III,I.D.E.A.,False,total,16455,3009411,False,20210114,OTHER,0
3264,2016,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,RUSS FEINGOLD,DEMOCRAT,False,total,1380335,2948741,False,20210114,DEMOCRAT,0
3265,2016,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,PHILIP N. ANDERSON,LIBERTARIAN,False,total,87531,2948741,False,20210114,LIBERTARIAN,0
3266,2016,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,,,True,total,8,2948741,False,20210114,OTHER,0
3267,2016,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,RON JOHNSON,REPUBLICAN,False,total,1479471,2948741,False,20210114,REPUBLICAN,1
3268,2016,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,1396,2948741,False,20210114,OTHER,0
3414,2018,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,TAMMY BALDWIN,DEMOCRAT,False,total,1472914,2657841,False,20210114,DEMOCRAT,1
3415,2018,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,LEAH VUKMIR,REPUBLICAN,False,total,1184885,2657841,False,20210114,REPUBLICAN,0
3416,2018,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,,,True,total,42,2657841,False,20210114,OTHER,0
142,1976,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,GALE MCGEE,DEMOCRAT,False,total,70558,155368,False,20210114,DEMOCRAT,0
143,1976,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MALCOLM WALLOP,REPUBLICAN,False,total,84810,155368,False,20210114,REPUBLICAN,1
268,1978,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,RAYMOND B. WHITAKER,DEMOCRAT,False,total,82908,133364,False,20210114,DEMOCRAT,1
269,1978,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,ALAN KOOI SIMPSON,REPUBLICAN,False,total,50456,133364,False,20210114,REPUBLICAN,0
531,1982,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MALCOLM WALLOP,REPUBLICAN,False,total,94725,167191,False,20210114,REPUBLICAN,1
532,1982,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,RODGER MCDANIEL,DEMOCRAT,False,total,72466,167191,False,20210114,DEMOCRAT,0
649,1984,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,VICTOR A. RYAN,DEMOCRAT,False,total,40525,186898,False,20210114,DEMOCRAT,0
650,1984,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,AL SIMPSON,REPUBLICAN,False,total,146373,186898,False,20210114,REPUBLICAN,1
897,1988,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOHN P. VINICH,DEMOCRAT,False,total,89821,180964,False,20210114,DEMOCRAT,0
898,1988,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MALCOLM WALLOP,REPUBLICAN,False,total,91143,180964,False,20210114,REPUBLICAN,1
1000,1990,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,ALAN K. SIMPSON,REPUBLICAN,False,total,100784,157632,False,20210114,REPUBLICAN,1
1001,1990,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,KATHY HELLING,DEMOCRAT,False,total,56848,157632,False,20210114,DEMOCRAT,0
1321,1994,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CRAIG THOMAS,REPUBLICAN,False,total,118754,201710,False,20210114,REPUBLICAN,1
1322,1994,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MIKE SULLIVAN,DEMOCRAT,False,total,79287,201710,False,20210114,DEMOCRAT,0
1323,1994,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CRAIG ALAN MCCUNE,LIBERTARIAN,False,total,3669,201710,False,20210114,LIBERTARIAN,0
1475,1996,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MICHAEL B. ENZI,REPUBLICAN,False,total,114116,211077,False,20210114,REPUBLICAN,1
1476,1996,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,LLOYD MARSDEN,NATURAL LAW,False,total,2569,211077,False,20210114,OTHER,0
1477,1996,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,KATHY KARPAN,DEMOCRAT,False,total,89103,211077,False,20210114,DEMOCRAT,0
1478,1996,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,W. DAVID HERBERT,LIBERTARIAN,False,total,5289,211077,False,20210114,LIBERTARIAN,0
1811,2000,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CRAIG THOMAS,REPUBLICAN,False,total,157622,213659,False,20210114,REPUBLICAN,1
1812,2000,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MARGARET DAWSON,LIBERTARIAN,False,total,8950,213659,False,20210114,LIBERTARIAN,0
1813,2000,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MEL LOGAN,DEMOCRAT,False,total,47087,213659,False,20210114,DEMOCRAT,0
1957,2002,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOYCE JANSA CORCORAN,DEMOCRAT,False,total,49570,183280,False,20210114,DEMOCRAT,0
1958,2002,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MICHAEL B. ENZI,REPUBLICAN,False,total,133710,183280,False,20210114,REPUBLICAN,1
2279,2006,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,BLANK VOTE,,False,total,3019,196215,False,20210114,OTHER,0
2280,2006,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,DALE GROUTAGE,DEMOCRAT,False,total,57671,196215,False,20210114,DEMOCRAT,0
2281,2006,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,OVER VOTE,,False,total,60,196215,False,20210114,OTHER,0
2282,2006,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CRAIG THOMAS,REPUBLICAN,False,total,135174,196215,False,20210114,REPUBLICAN,1
2283,2006,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,291,196215,False,20210114,OTHER,0
2421,2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,True,OVER VOTE,,False,total,61,249619,False,20210114,OTHER,0
2422,2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CHRIS ROTHFUSS,DEMOCRAT,False,total,60631,250007,False,20210114,DEMOCRAT,0
2423,2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,True,JOHN BARRASSO,REPUBLICAN,False,total,183063,249619,False,20210114,REPUBLICAN,0
2424,2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,OVER VOTE,,False,total,61,250007,False,20210114,OTHER,0
2425,2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MICHAEL B. ENZI,REPUBLICAN,False,total,189046,250007,False,20210114,REPUBLICAN,1
2426,2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,True,,,True,total,293,249619,False,20210114,OTHER,0
2427,2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,269,250007,False,20210114,OTHER,0
2428,2008,WYOMING,WY,56,83,68,US SENATE,statewide,gen,True,NICK CARTER,DEMOCRAT,False,total,66202,249619,False,20210114,DEMOCRAT,0
2855,2012,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,417,250700,False,20210114,OTHER,0
2856,2012,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOEL OTTO,COUNTRY PARTY,False,total,6176,250700,False,20210114,OTHER,0
2857,2012,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOHN BARRASSO,REPUBLICAN,False,total,185250,250700,False,20210114,REPUBLICAN,1
2858,2012,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,TIM CHESNUT,DEMOCRAT,False,total,53019,250700,False,20210114,DEMOCRAT,0
2859,2012,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,OVER VOTE,,False,total,91,250700,False,20210114,OTHER,0
2860,2012,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,BLANK VOTE,,False,total,5747,250700,False,20210114,OTHER,0
3041,2014,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CURT GOTTSHALL,INDEPENDENT,False,total,13311,171153,False,20210114,OTHER,0
3042,2014,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,OVER VOTE,,False,total,130,171153,False,20210114,OTHER,0
3043,2014,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOSEPH S. PORAMBO,LIBERTARIAN,False,total,3677,171153,False,20210114,LIBERTARIAN,0
3044,2014,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,BLANK VOTE,,False,total,2633,171153,False,20210114,OTHER,0
3045,2014,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,471,171153,False,20210114,OTHER,0
3046,2014,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MICHAEL B. ENZI,REPUBLICAN,False,total,121554,171153,False,20210114,REPUBLICAN,1
3047,2014,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CHARLIE HARDY,DEMOCRAT,False,total,29377,171153,False,20210114,DEMOCRAT,0
3417,2018,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOHN BARRASSO,REPUBLICAN,False,total,136210,203420,False,20210114,REPUBLICAN,1
3418,2018,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,GARY TRAUNER,DEMOCRAT,False,total,61227,203420,False,20210114,DEMOCRAT,0
3419,2018,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,JOSEPH PORAMBO,LIBERTARIAN,False,total,5658,203420,False,20210114,LIBERTARIAN,0
3420,2018,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,325,203420,False,20210114,OTHER,0
3620,2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CYNTHIA M. LUMMIS,,False,total,198100,278503,False,20210114,OTHER,1
3621,2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MERAV BEN DAVID,,False,total,72766,278503,False,20210114,OTHER,0
3622,2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,1071,278503,False,20210114,OTHER,0
3623,2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,OVER VOTES,,False,total,165,278503,False,20210114,OTHER,0
3624,2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,UNDER VOTES,,False,total,6401,278503,False,20210114,OTHER,0
144,1978,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,JEROME B. COUCH,PROHIBITION,False,total,34951,582005,False,20210114,OTHER,0
145,1978,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,True,JAMES D. MARTIN,REPUBLICAN,False,total,316170,729842,False,20210114,REPUBLICAN,0
146,1978,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,True,MICHAEL R. A. ERDEY,LIBERTARIAN,False,total,6006,729842,False,20210114,LIBERTARIAN,0
147,1978,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,True,DONALD STEWART,DEMOCRAT,False,total,401852,729842,False,20210114,DEMOCRAT,0
148,1978,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,HOWELL HEFLIN,DEMOCRAT,False,total,547054,582005,False,20210114,DEMOCRAT,1
149,1978,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,True,A. J. KILLINSWORTH,PROHIBITION,False,total,5814,729842,False,20210114,OTHER,0
270,1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,JIM FOLSOM JR.,DEMOCRAT,False,total,610175,1296757,False,20210114,DEMOCRAT,0
271,1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,JEREMIAH DENTON,REPUBLICAN,False,total,650362,1296757,False,20210114,REPUBLICAN,1
272,1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,SALLIE M. HADNOTT,NATIONAL DEMOCRATIC PARTY OF ALABAMA,False,total,2973,1296757,False,20210114,OTHER,0
273,1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,WILLIAM A. CREW,LIBERTARIAN,False,total,13098,1296757,False,20210114,LIBERTARIAN,0
274,1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,MICHAEL R.A. ERDEY,CONSERVATIVE,False,total,15989,1296757,False,20210114,OTHER,0
275,1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,JIM PARTAIN,STATESMAN,False,total,2649,1296757,False,20210114,OTHER,0
